BGC_ID,QA_ID,USGS_Project_Name,Site,NWIS_site_no,Date,date_time,lab,Relinquished_Date,toxin,result,method,class,LOD_min,LOD_max,resultNum,Year,Month,DOY,detect_tox
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Nodularin,N/A,LCMS,Nodularin,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,BMAA,N/A,LCMS,BMAA,0.6,0.6,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Dihydroanatoxin,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Anatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Homoanatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,7-epi-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,7-deoxy-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Saxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Neosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC003576,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,10/21/2020,2020-10-21T09:45:00Z,Zimba,2020-11-04T00:00:00Z,Desamidoylneosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,MC-LY/E,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,D-Asp3-Dhb7-RR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,MC-YR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,MC-HtyR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Dha-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,D-Asp3-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Leu1 LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,MC-HilR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,MC-LA,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Anabaenopeptin B,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Anabaenopeptin F,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Anabaenopeptin A,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Oscillamide Y,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Nodularin,N/A,LCMS,Nodularin,NA,NA,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,BMAA,N/A,LCMS,BMAA,0.6,0.6,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Dihydroanatoxin,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Anatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Homoanatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,7-epi-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,7-deoxy-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Saxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Neosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC003586,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,10/21/2020,2020-10-21T11:00:00Z,Zimba,2020-11-04T00:00:00Z,Desamidoylneosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Oct,10/21/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,dMC-RR,N/A,LCMS,Microcystins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,dMC-HtyR,N/A,LCMS,Microcystins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,(Asp3)MC-LR,N/A,LCMS,Microcystins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,MC-LY/E,N/A,LCMS,Microcystins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,BMAA,N/A,LCMS,BMAA,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Neosaxitoxin,N/A,LCMS,Saxitoxins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Desamidoylneosaxitoxin,N/A,LCMS,Saxitoxins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total Anatoxin-a,N/A,LCMS,Anatoxins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total BMAA,N/A,LCMS,BMAA,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total Saxitoxin,N/A,LCMS,Saxitoxins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total Nodularin-R,N/A,LCMS,Nodularin,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC006047,NA,SFEI contract #1513,MDM,11312676,12/8/2021,2021-12-08T12:00:00Z,Lumigen,2022-01-03T00:00:00Z,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2021,Dec,12/8/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-Dhb7-RR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-YR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-HtyR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Dha-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Leu1 LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-HilR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-LA,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin B,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin F,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin A,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Oscillamide Y,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Nodularin,N/A,LCMS,Nodularin,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,BMAA,N/A,LCMS,BMAA,0.6,0.6,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Dihydroanatoxin,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Anatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Homoanatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,7-epi-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,7-deoxy-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Saxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Neosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003729,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,11/3/2020,2020-11-03T15:15:00Z,Zimba,2020-12-02T00:00:00Z,Desamidoylneosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-Dhb7-RR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-YR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-HtyR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Dha-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Leu1 LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-HilR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,MC-LA,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin B,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin F,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin A,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Oscillamide Y,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Nodularin,N/A,LCMS,Nodularin,NA,NA,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,BMAA,N/A,LCMS,BMAA,0.6,0.6,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Dihydroanatoxin,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Anatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Homoanatoxin-a,N/A,LCMS,Anatoxins,0.09,0.14,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,7-epi-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,7-deoxy-Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,0.1,0.1,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Saxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Neosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003731,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/3/2020,2020-11-03T16:15:00Z,Zimba,2020-12-02T00:00:00Z,Desamidoylneosaxitoxin,N/A,LCMS,Saxitoxins,0.1,0.5,NA,2020,Nov,11/3/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-Dhb7-RR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,MC-YR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,MC-HtyR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,Dha-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,D-Asp3-LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,Leu1 LR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,MC-HilR,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,MC-LA,N/A,LCMS,Microcystins,0.05,0.22,NA,2020,Nov,11/18/1904,NA
BGC003759,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,11/18/2020,2020-11-18T09:30:00Z,Zimba,2020-12-02T00:00:00Z,Anabaenopeptin B,N/A,LCMS,Anabaenopeptins,NA,NA,NA,2020,Nov,11/18/1904,NA
